DataType,Date,Location,Value
TMAX,2016-02-15T00:00:00,USC00186350,27.0
TMIN,2016-02-15T00:00:00,USC00186350,16.0
TOBS,2016-02-15T00:00:00,USC00186350,24.0
PRCP,2016-02-16T00:00:00,USC00186350,0.38
SNOW,2016-02-16T00:00:00,USC00186350,0.5
SNWD,2016-02-16T00:00:00,USC00186350,2.0
TMAX,2016-02-16T00:00:00,USC00186350,53.0
TMIN,2016-02-16T00:00:00,USC00186350,24.0
TOBS,2016-02-16T00:00:00,USC00186350,53.0
PRCP,2016-02-17T00:00:00,USC00186350,0.72
SNOW,2016-02-17T00:00:00,USC00186350,0.0
SNWD,2016-02-17T00:00:00,USC00186350,0.0
TMAX,2016-02-17T00:00:00,USC00186350,64.0
TMIN,2016-02-17T00:00:00,USC00186350,30.0
TOBS,2016-02-17T00:00:00,USC00186350,35.0
PRCP,2016-02-18T00:00:00,USC00186350,0.0
SNOW,2016-02-18T00:00:00,USC00186350,0.0
SNWD,2016-02-18T00:00:00,USC00186350,0.0
TMAX,2016-02-18T00:00:00,USC00186350,48.0
TMIN,2016-02-18T00:00:00,USC00186350,31.0
TOBS,2016-02-18T00:00:00,USC00186350,33.0
PRCP,2016-02-19T00:00:00,USC00186350,0.0
SNOW,2016-02-19T00:00:00,USC00186350,0.0
SNWD,2016-02-19T00:00:00,USC00186350,0.0
TMAX,2016-02-19T00:00:00,USC00186350,42.0
TMIN,2016-02-19T00:00:00,USC00186350,20.0
TOBS,2016-02-19T00:00:00,USC00186350,25.0
PRCP,2016-02-20T00:00:00,USC00186350,0.0
TMAX,2016-02-20T00:00:00,USC00186350,46.0
TMIN,2016-02-20T00:00:00,USC00186350,25.0
TOBS,2016-02-20T00:00:00,USC00186350,46.0
PRCP,2016-02-21T00:00:00,USC00186350,0.0
TMAX,2016-02-21T00:00:00,USC00186350,67.0
TMIN,2016-02-21T00:00:00,USC00186350,25.0
TOBS,2016-02-21T00:00:00,USC00186350,51.0
PRCP,2016-02-22T00:00:00,USC00186350,0.07
SNOW,2016-02-22T00:00:00,USC00186350,0.0
SNWD,2016-02-22T00:00:00,USC00186350,0.0
TMAX,2016-02-22T00:00:00,USC00186350,59.0
TMIN,2016-02-22T00:00:00,USC00186350,40.0
TOBS,2016-02-22T00:00:00,USC00186350,41.0
PRCP,2016-02-23T00:00:00,USC00186350,0.14
SNOW,2016-02-23T00:00:00,USC00186350,0.0
SNWD,2016-02-23T00:00:00,USC00186350,0.0
TMAX,2016-02-23T00:00:00,USC00186350,54.0
TMIN,2016-02-23T00:00:00,USC00186350,40.0
TOBS,2016-02-23T00:00:00,USC00186350,41.0
PRCP,2016-02-24T00:00:00,USC00186350,0.53
SNOW,2016-02-24T00:00:00,USC00186350,0.0
SNWD,2016-02-24T00:00:00,USC00186350,0.0
TMAX,2016-02-24T00:00:00,USC00186350,47.0
TMIN,2016-02-24T00:00:00,USC00186350,41.0
TOBS,2016-02-24T00:00:00,USC00186350,46.0
PRCP,2016-02-25T00:00:00,USC00186350,1.13
SNOW,2016-02-25T00:00:00,USC00186350,0.0
SNWD,2016-02-25T00:00:00,USC00186350,0.0
TMAX,2016-02-25T00:00:00,USC00186350,66.0
TMIN,2016-02-25T00:00:00,USC00186350,45.0
TOBS,2016-02-25T00:00:00,USC00186350,46.0
PRCP,2016-02-26T00:00:00,USC00186350,0.0
TMAX,2016-02-26T00:00:00,USC00186350,49.0
TMIN,2016-02-26T00:00:00,USC00186350,34.0
TOBS,2016-02-26T00:00:00,USC00186350,36.0
PRCP,2016-02-27T00:00:00,USC00186350,0.0
SNOW,2016-02-27T00:00:00,USC00186350,0.0
SNWD,2016-02-27T00:00:00,USC00186350,0.0
TMAX,2016-02-27T00:00:00,USC00186350,41.0
TMIN,2016-02-27T00:00:00,USC00186350,26.0
TOBS,2016-02-27T00:00:00,USC00186350,32.0
WESD,2016-02-27T00:00:00,USC00186350,0.0
PRCP,2016-02-28T00:00:00,USC00186350,0.0
TMAX,2016-02-28T00:00:00,USC00186350,47.0
TMIN,2016-02-28T00:00:00,USC00186350,32.0
TOBS,2016-02-28T00:00:00,USC00186350,41.0
PRCP,2016-02-29T00:00:00,USC00186350,0.0
SNOW,2016-02-29T00:00:00,USC00186350,0.0
SNWD,2016-02-29T00:00:00,USC00186350,0.0
TMAX,2016-02-29T00:00:00,USC00186350,67.0
TMIN,2016-02-29T00:00:00,USC00186350,41.0
TOBS,2016-02-29T00:00:00,USC00186350,54.0
PRCP,2016-03-01T00:00:00,USC00186350,0.0
SNOW,2016-03-01T00:00:00,USC00186350,0.0
SNWD,2016-03-01T00:00:00,USC00186350,0.0
TMAX,2016-03-01T00:00:00,USC00186350,64.0
TMIN,2016-03-01T00:00:00,USC00186350,43.0
TOBS,2016-03-01T00:00:00,USC00186350,44.0
PRCP,2016-03-02T00:00:00,USC00186350,0.08
SNOW,2016-03-02T00:00:00,USC00186350,0.0
SNWD,2016-03-02T00:00:00,USC00186350,0.0
TMAX,2016-03-02T00:00:00,USC00186350,67.0
TMIN,2016-03-02T00:00:00,USC00186350,40.0
TOBS,2016-03-02T00:00:00,USC00186350,40.0
PRCP,2016-03-03T00:00:00,USC00186350,0.0
SNOW,2016-03-03T00:00:00,USC00186350,0.0
SNWD,2016-03-03T00:00:00,USC00186350,0.0
TMAX,2016-03-03T00:00:00,USC00186350,44.0
TMIN,2016-03-03T00:00:00,USC00186350,26.0
TOBS,2016-03-03T00:00:00,USC00186350,33.0
PRCP,2016-03-04T00:00:00,USC00186350,0.1
SNOW,2016-03-04T00:00:00,USC00186350,1.2
SNWD,2016-03-04T00:00:00,USC00186350,1.0
TMAX,2016-03-04T00:00:00,USC00186350,43.0
TMIN,2016-03-04T00:00:00,USC00186350,32.0
TOBS,2016-03-04T00:00:00,USC00186350,34.0
PRCP,2016-03-05T00:00:00,USC00186350,0.0
SNOW,2016-03-05T00:00:00,USC00186350,0.0
SNWD,2016-03-05T00:00:00,USC00186350,0.0
TMAX,2016-03-05T00:00:00,USC00186350,42.0
TMIN,2016-03-05T00:00:00,USC00186350,34.0
TOBS,2016-03-05T00:00:00,USC00186350,35.0
WESD,2016-03-05T00:00:00,USC00186350,0.0
PRCP,2016-03-06T00:00:00,USC00186350,0.0
SNOW,2016-03-06T00:00:00,USC00186350,0.0
SNWD,2016-03-06T00:00:00,USC00186350,0.0
TMAX,2016-03-06T00:00:00,USC00186350,45.0
TMIN,2016-03-06T00:00:00,USC00186350,34.0
TOBS,2016-03-06T00:00:00,USC00186350,39.0
PRCP,2016-03-07T00:00:00,USC00186350,0.0
SNOW,2016-03-07T00:00:00,USC00186350,0.0
SNWD,2016-03-07T00:00:00,USC00186350,0.0
TMAX,2016-03-07T00:00:00,USC00186350,52.0
TMIN,2016-03-07T00:00:00,USC00186350,32.0
TOBS,2016-03-07T00:00:00,USC00186350,40.0
PRCP,2016-03-08T00:00:00,USC00186350,0.0
SNOW,2016-03-08T00:00:00,USC00186350,0.0
SNWD,2016-03-08T00:00:00,USC00186350,0.0
TMAX,2016-03-08T00:00:00,USC00186350,67.0
TMIN,2016-03-08T00:00:00,USC00186350,40.0
TOBS,2016-03-08T00:00:00,USC00186350,49.0
PRCP,2016-03-09T00:00:00,USC00186350,0.0
SNOW,2016-03-09T00:00:00,USC00186350,0.0
SNWD,2016-03-09T00:00:00,USC00186350,0.0
TMAX,2016-03-09T00:00:00,USC00186350,79.0
TMIN,2016-03-09T00:00:00,USC00186350,43.0
TOBS,2016-03-09T00:00:00,USC00186350,50.0
PRCP,2016-03-10T00:00:00,USC00186350,0.0
SNOW,2016-03-10T00:00:00,USC00186350,0.0
TMAX,2016-03-10T00:00:00,USC00186350,83.0
TMIN,2016-03-10T00:00:00,USC00186350,50.0
TOBS,2016-03-10T00:00:00,USC00186350,65.0
PRCP,2016-03-11T00:00:00,USC00186350,0.0
SNOW,2016-03-11T00:00:00,USC00186350,0.0
SNWD,2016-03-11T00:00:00,USC00186350,0.0
TMAX,2016-03-11T00:00:00,USC00186350,80.0
TMIN,2016-03-11T00:00:00,USC00186350,61.0
TOBS,2016-03-11T00:00:00,USC00186350,61.0
PRCP,2016-03-12T00:00:00,USC00186350,0.0
SNOW,2016-03-12T00:00:00,USC00186350,0.0
TMAX,2016-03-12T00:00:00,USC00186350,74.0
TMIN,2016-03-12T00:00:00,USC00186350,48.0
TOBS,2016-03-12T00:00:00,USC00186350,51.0
PRCP,2016-03-13T00:00:00,USC00186350,0.0
TMAX,2016-03-13T00:00:00,USC00186350,60.0
TMIN,2016-03-13T00:00:00,USC00186350,51.0
TOBS,2016-03-13T00:00:00,USC00186350,54.0
PRCP,2016-03-14T00:00:00,USC00186350,0.48
SNOW,2016-03-14T00:00:00,USC00186350,0.0
SNWD,2016-03-14T00:00:00,USC00186350,0.0
TMAX,2016-03-14T00:00:00,USC00186350,60.0
TMIN,2016-03-14T00:00:00,USC00186350,50.0
TOBS,2016-03-14T00:00:00,USC00186350,53.0
PRCP,2016-03-15T00:00:00,USC00186350,0.03
SNOW,2016-03-15T00:00:00,USC00186350,0.0
SNWD,2016-03-15T00:00:00,USC00186350,0.0
TMAX,2016-03-15T00:00:00,USC00186350,54.0
TMIN,2016-03-15T00:00:00,USC00186350,46.0
TOBS,2016-03-15T00:00:00,USC00186350,47.0
PRCP,2016-03-16T00:00:00,USC00186350,0.02
SNOW,2016-03-16T00:00:00,USC00186350,0.0
SNWD,2016-03-16T00:00:00,USC00186350,0.0
TMAX,2016-03-16T00:00:00,USC00186350,65.0
TMIN,2016-03-16T00:00:00,USC00186350,45.0
TOBS,2016-03-16T00:00:00,USC00186350,46.0
PRCP,2016-03-17T00:00:00,USC00186350,0.0
SNOW,2016-03-17T00:00:00,USC00186350,0.0
SNWD,2016-03-17T00:00:00,USC00186350,0.0
TMAX,2016-03-17T00:00:00,USC00186350,75.0
TMIN,2016-03-17T00:00:00,USC00186350,43.0
TOBS,2016-03-17T00:00:00,USC00186350,44.0
PRCP,2016-03-18T00:00:00,USC00186350,0.0
SNOW,2016-03-18T00:00:00,USC00186350,0.0
SNWD,2016-03-18T00:00:00,USC00186350,0.0
TMAX,2016-03-18T00:00:00,USC00186350,69.0
TMIN,2016-03-18T00:00:00,USC00186350,43.0
TOBS,2016-03-18T00:00:00,USC00186350,43.0
PRCP,2016-03-19T00:00:00,USC00186350,0.0
TMAX,2016-03-19T00:00:00,USC00186350,68.0
TMIN,2016-03-19T00:00:00,USC00186350,43.0
TOBS,2016-03-19T00:00:00,USC00186350,45.0
PRCP,2016-03-20T00:00:00,USC00186350,0.21
TMAX,2016-03-20T00:00:00,USC00186350,46.0
TMIN,2016-03-20T00:00:00,USC00186350,37.0
TOBS,2016-03-20T00:00:00,USC00186350,40.0
PRCP,2016-03-21T00:00:00,USC00186350,0.0
SNOW,2016-03-21T00:00:00,USC00186350,0.0
SNWD,2016-03-21T00:00:00,USC00186350,0.0
TMAX,2016-03-21T00:00:00,USC00186350,43.0
TMIN,2016-03-21T00:00:00,USC00186350,35.0
TOBS,2016-03-21T00:00:00,USC00186350,40.0
PRCP,2016-03-22T00:00:00,USC00186350,0.0
SNOW,2016-03-22T00:00:00,USC00186350,0.0
SNWD,2016-03-22T00:00:00,USC00186350,0.0
TMAX,2016-03-22T00:00:00,USC00186350,54.0
TMIN,2016-03-22T00:00:00,USC00186350,31.0
TOBS,2016-03-22T00:00:00,USC00186350,33.0
PRCP,2016-03-23T00:00:00,USC00186350,0.0
TMAX,2016-03-23T00:00:00,USC00186350,63.0
TMIN,2016-03-23T00:00:00,USC00186350,33.0
TOBS,2016-03-23T00:00:00,USC00186350,56.0
PRCP,2016-03-24T00:00:00,USC00186350,0.0
TMAX,2016-03-24T00:00:00,USC00186350,76.0
TMIN,2016-03-24T00:00:00,USC00186350,46.0
TOBS,2016-03-24T00:00:00,USC00186350,51.0
PRCP,2016-03-25T00:00:00,USC00186350,0.0
TMAX,2016-03-25T00:00:00,USC00186350,78.0
TMIN,2016-03-25T00:00:00,USC00186350,51.0
TOBS,2016-03-25T00:00:00,USC00186350,66.0
PRCP,2016-03-26T00:00:00,USC00186350,0.02
TMAX,2016-03-26T00:00:00,USC00186350,74.0
TMIN,2016-03-26T00:00:00,USC00186350,40.0
TOBS,2016-03-26T00:00:00,USC00186350,41.0
PRCP,2016-03-27T00:00:00,USC00186350,0.0
TMAX,2016-03-27T00:00:00,USC00186350,63.0
TMIN,2016-03-27T00:00:00,USC00186350,41.0
TOBS,2016-03-27T00:00:00,USC00186350,49.0
PRCP,2016-03-28T00:00:00,USC00186350,0.41
SNOW,2016-03-28T00:00:00,USC00186350,0.0
SNWD,2016-03-28T00:00:00,USC00186350,0.0
TMAX,2016-03-28T00:00:00,USC00186350,57.0
TMIN,2016-03-28T00:00:00,USC00186350,49.0
TOBS,2016-03-28T00:00:00,USC00186350,51.0
PRCP,2016-03-29T00:00:00,USC00186350,0.04
TMAX,2016-03-29T00:00:00,USC00186350,70.0
TMIN,2016-03-29T00:00:00,USC00186350,47.0
TOBS,2016-03-29T00:00:00,USC00186350,48.0
PRCP,2016-03-30T00:00:00,USC00186350,0.0
TMAX,2016-03-30T00:00:00,USC00186350,62.0
TMIN,2016-03-30T00:00:00,USC00186350,33.0
TOBS,2016-03-30T00:00:00,USC00186350,41.0
PRCP,2016-03-31T00:00:00,USC00186350,0.0
SNOW,2016-03-31T00:00:00,USC00186350,0.0
SNWD,2016-03-31T00:00:00,USC00186350,0.0
TMAX,2016-03-31T00:00:00,USC00186350,65.0
TMIN,2016-03-31T00:00:00,USC00186350,41.0
TOBS,2016-03-31T00:00:00,USC00186350,55.0
PRCP,2016-01-01T00:00:00,USC00182325,0.0
SNOW,2016-01-01T00:00:00,USC00182325,0.0
SNWD,2016-01-01T00:00:00,USC00182325,0.0
TMAX,2016-01-01T00:00:00,USC00182325,57.0
TMIN,2016-01-01T00:00:00,USC00182325,39.0
TOBS,2016-01-01T00:00:00,USC00182325,46.0
WESD,2016-01-01T00:00:00,USC00182325,0.0
PRCP,2016-01-02T00:00:00,USC00182325,0.0
SNOW,2016-01-02T00:00:00,USC00182325,0.0
SNWD,2016-01-02T00:00:00,USC00182325,0.0
TMAX,2016-01-02T00:00:00,USC00182325,46.0
TMIN,2016-01-02T00:00:00,USC00182325,29.0
TOBS,2016-01-02T00:00:00,USC00182325,30.0
WESD,2016-01-02T00:00:00,USC00182325,0.0
PRCP,2016-01-03T00:00:00,USC00182325,0.0
